ticket_id,created_at,category,severity,assigned_group,resolution_days,sla_breach
52551,2025-01-01 14:00:00,Network,Medium,Team D,1.31,0
52552,2025-05-01 16:00:00,Access,High,Team C,0.14,0
52553,2025-04-22 11:00:00,Application,Medium,Team A,7.92,1
52554,2025-06-21 03:00:00,Application,Medium,Team D,2.34,0
52555,2025-03-27 08:00:00,Network,Low,Team A,1.2,0
52556,2025-03-30 12:00:00,Database,High,Team D,9.72,1
52557,2025-06-07 17:00:00,Endpoint,Low,Team C,0.64,0
52558,2025-02-11 11:00:00,Access,Low,Team B,0.82,0
52559,2025-05-03 21:00:00,Network,Low,Team B,0.42,0
52560,2025-06-22 17:00:00,Endpoint,Critical,Team B,0.41,0
52561,2025-03-11 09:00:00,Network,Medium,Team A,0.42,0
52562,2025-06-13 19:00:00,Endpoint,Low,Team B,1.89,0
52563,2025-04-24 13:00:00,Endpoint,Low,Team B,0.7,0
52564,2025-05-01 18:00:00,Application,Critical,Team A,6.06,1
52565,2025-06-16 02:00:00,Access,Low,Team A,3.39,1
52566,2025-02-25 11:00:00,Access,Low,Team B,0.35,0
52567,2025-04-27 19:00:00,Application,Medium,Team D,3.59,1
52568,2025-02-21 21:00:00,Database,Low,Team C,0.85,0
52569,2025-04-07 21:00:00,Access,Low,Team A,0.52,0
52570,2025-01-29 12:00:00,Application,High,Team C,3.05,1
52571,2025-04-09 13:00:00,Endpoint,Medium,Team C,3.89,1
52572,2025-05-10 17:00:00,Endpoint,Low,Team A,6.46,1
52573,2025-05-11 18:00:00,Access,Medium,Team C,1.09,0
52574,2025-05-04 00:00:00,Endpoint,High,Team D,1.65,0
52575,2025-01-06 22:00:00,Access,Low,Team B,1.91,0
52576,2025-03-23 05:00:00,Network,Medium,Team D,1.98,0
52577,2025-01-07 09:00:00,Application,Low,Team C,1.03,0
52578,2025-05-17 04:00:00,Database,Medium,Team B,0.33,0
52579,2025-01-23 05:00:00,Access,Low,Team A,0.15,0
52580,2025-05-29 08:00:00,Database,Medium,Team D,4.73,1
52581,2025-06-07 22:00:00,Application,Medium,Team B,0.91,0
52582,2025-02-02 18:00:00,Application,Low,Team A,0.4,0
52583,2025-01-20 09:00:00,Network,Low,Team D,8.22,1
52584,2025-04-15 23:00:00,Application,Medium,Team D,3.25,1
52585,2025-01-06 20:00:00,Endpoint,High,Team D,7.95,1
52586,2025-03-13 23:00:00,Database,Medium,Team D,0.65,0
52587,2025-06-01 15:00:00,Application,Low,Team C,1.24,0
52588,2025-03-24 23:00:00,Application,Low,Team A,3.31,1
52589,2025-02-03 17:00:00,Database,Low,Team B,1.61,0
52590,2025-02-22 22:00:00,Database,Medium,Team A,0.88,0
52591,2025-05-01 01:00:00,Network,Critical,Team C,0.34,0
52592,2025-01-30 06:00:00,Application,Low,Team C,1.65,0
52593,2025-01-08 01:00:00,Endpoint,Low,Team B,1.82,0
52594,2025-04-05 10:00:00,Endpoint,High,Team B,2.55,0
52595,2025-03-28 17:00:00,Network,Medium,Team A,3.13,1
52596,2025-04-08 04:00:00,Application,High,Team D,0.25,0
52597,2025-03-01 17:00:00,Database,Low,Team B,1.98,0
52598,2025-03-01 14:00:00,Endpoint,Medium,Team A,3.04,1
52599,2025-05-24 13:00:00,Application,Low,Team B,0.99,0
52600,2025-01-12 00:00:00,Network,Low,Team C,0.64,0
52601,2025-02-05 12:00:00,Network,Low,Team C,1.31,0
52602,2025-03-15 11:00:00,Database,High,Team D,0.74,0
52603,2025-01-01 06:00:00,Network,Low,Team D,1.43,0
52604,2025-06-21 14:00:00,Network,Medium,Team D,0.74,0
52605,2025-03-01 23:00:00,Network,Critical,Team D,1.1,0
52606,2025-01-01 12:00:00,Endpoint,Low,Team B,4.93,1
52607,2025-04-26 07:00:00,Database,High,Team A,4.97,1
52608,2025-02-09 11:00:00,Database,Medium,Team C,9.7,1
52609,2025-06-04 16:00:00,Database,Low,Team A,1.33,0
52610,2025-06-07 13:00:00,Network,Low,Team C,0.37,0
52611,2025-03-18 21:00:00,Network,Low,Team B,4.4,1
52612,2025-05-20 10:00:00,Endpoint,Low,Team B,1.82,0
52613,2025-05-13 00:00:00,Network,Low,Team D,2.75,0
52614,2025-03-17 10:00:00,Endpoint,Medium,Team B,0.35,0
52615,2025-02-16 23:00:00,Database,Low,Team C,0.77,0
52616,2025-04-24 00:00:00,Endpoint,Medium,Team D,0.64,0
52617,2025-05-30 16:00:00,Application,Medium,Team B,1.64,0
52618,2025-05-10 14:00:00,Access,Medium,Team B,11.74,1
52619,2025-05-10 13:00:00,Network,Medium,Team B,1.9,0
52620,2025-06-25 04:00:00,Database,Medium,Team A,1.7,0
52621,2025-04-14 05:00:00,Access,Medium,Team B,2.85,0
52622,2025-03-02 04:00:00,Access,Low,Team A,0.8,0
52623,2025-01-16 20:00:00,Database,Low,Team D,0.58,0
52624,2025-03-05 15:00:00,Access,Critical,Team A,3.64,1
52625,2025-04-20 05:00:00,Endpoint,Medium,Team C,6.47,1
52626,2025-05-30 05:00:00,Database,Medium,Team B,1.09,0
52627,2025-05-10 05:00:00,Database,Medium,Team D,0.08,0
52628,2025-06-02 01:00:00,Endpoint,Low,Team C,0.39,0
52629,2025-04-28 14:00:00,Application,Medium,Team B,3.89,1
52630,2025-04-02 21:00:00,Application,High,Team A,0.26,0
52631,2025-05-15 16:00:00,Access,Medium,Team C,2.88,0
52632,2025-05-24 07:00:00,Database,Low,Team A,1.94,0
52633,2025-02-27 14:00:00,Endpoint,Low,Team B,2.59,0
52634,2025-01-26 22:00:00,Database,Low,Team C,0.59,0
52635,2025-04-26 11:00:00,Endpoint,Low,Team B,0.04,0
52636,2025-01-06 13:00:00,Application,Low,Team C,0.08,0
52637,2025-06-18 16:00:00,Application,Low,Team B,2.58,0
52638,2025-04-20 22:00:00,Access,High,Team A,1.9,0
52639,2025-02-23 03:00:00,Endpoint,Medium,Team D,3.67,1
52640,2025-06-29 05:00:00,Application,Low,Team A,1.02,0
52641,2025-01-22 03:00:00,Network,Medium,Team D,1.62,0
52642,2025-01-23 01:00:00,Application,Critical,Team C,3.06,1
52643,2025-04-04 06:00:00,Database,Low,Team B,1.37,0
52644,2025-05-16 16:00:00,Endpoint,Critical,Team B,10.03,1
52645,2025-01-17 21:00:00,Network,Low,Team A,2.72,0
52646,2025-06-24 07:00:00,Application,Critical,Team D,2.3,0
52647,2025-01-03 12:00:00,Application,High,Team D,3.23,1
52648,2025-01-04 09:00:00,Endpoint,Low,Team C,3.0,0
52649,2025-06-07 11:00:00,Network,Low,Team B,0.5,0
52650,2025-06-15 14:00:00,Endpoint,Medium,Team D,0.47,0
52651,2025-04-24 07:00:00,Application,Low,Team D,1.86,0
52652,2025-05-10 14:00:00,Access,Medium,Team B,1.15,0
52653,2025-01-05 11:00:00,Endpoint,Medium,Team A,4.1,1
52654,2025-05-19 22:00:00,Application,Low,Team B,0.69,0
52655,2025-02-12 13:00:00,Endpoint,Low,Team D,0.8,0
52656,2025-04-12 19:00:00,Application,Medium,Team A,0.36,0
52657,2025-05-20 14:00:00,Endpoint,Low,Team C,8.01,1
52658,2025-03-20 08:00:00,Application,Low,Team B,0.25,0
52659,2025-05-06 06:00:00,Network,Medium,Team B,8.14,1
52660,2025-04-05 18:00:00,Database,Medium,Team A,2.45,0
52661,2025-02-20 15:00:00,Database,Low,Team D,0.19,0
52662,2025-01-14 08:00:00,Endpoint,Low,Team A,0.33,0
52663,2025-02-13 19:00:00,Application,Medium,Team B,0.79,0
52664,2025-05-22 01:00:00,Database,Medium,Team A,0.6,0
52665,2025-05-13 13:00:00,Database,Low,Team A,7.23,1
52666,2025-06-01 23:00:00,Endpoint,Low,Team C,1.9,0
52667,2025-03-06 02:00:00,Endpoint,High,Team D,0.15,0
52668,2025-04-17 15:00:00,Endpoint,Medium,Team A,1.49,0
52669,2025-04-13 00:00:00,Access,Low,Team B,4.55,1
52670,2025-03-05 06:00:00,Network,Medium,Team A,1.08,0
52671,2025-03-14 14:00:00,Network,Low,Team D,2.19,0
52672,2025-03-12 22:00:00,Network,Low,Team D,2.97,0
52673,2025-06-23 22:00:00,Application,High,Team B,0.41,0
52674,2025-02-25 11:00:00,Application,High,Team D,3.87,1
52675,2025-04-22 04:00:00,Network,Medium,Team B,1.19,0
52676,2025-02-13 17:00:00,Endpoint,High,Team D,0.12,0
52677,2025-04-03 06:00:00,Access,Medium,Team A,4.22,1
52678,2025-01-29 12:00:00,Network,High,Team B,1.66,0
52679,2025-05-01 12:00:00,Endpoint,High,Team D,0.44,0
52680,2025-03-07 06:00:00,Database,High,Team C,0.76,0
52681,2025-01-20 04:00:00,Access,High,Team C,1.69,0
52682,2025-02-14 07:00:00,Application,Medium,Team B,0.94,0
52683,2025-06-14 04:00:00,Database,Medium,Team C,0.53,0
52684,2025-06-02 16:00:00,Database,Low,Team A,1.31,0
52685,2025-04-03 13:00:00,Database,High,Team A,0.41,0
52686,2025-05-13 00:00:00,Endpoint,High,Team D,0.56,0
52687,2025-01-07 22:00:00,Network,Low,Team A,3.51,1
52688,2025-01-24 06:00:00,Database,Low,Team B,0.52,0
52689,2025-06-06 05:00:00,Network,Low,Team A,2.38,0
52690,2025-03-06 17:00:00,Database,Low,Team D,0.58,0
52691,2025-04-13 13:00:00,Endpoint,Low,Team A,0.48,0
52692,2025-04-16 18:00:00,Network,Medium,Team D,0.58,0
52693,2025-05-30 14:00:00,Application,Low,Team B,1.26,0
52694,2025-04-18 21:00:00,Access,Low,Team C,0.32,0
52695,2025-04-06 18:00:00,Database,Low,Team A,0.23,0
52696,2025-03-15 04:00:00,Database,Low,Team D,2.83,0
52697,2025-04-24 19:00:00,Endpoint,Low,Team B,0.05,0
52698,2025-01-21 07:00:00,Access,Low,Team C,0.97,0
52699,2025-03-23 04:00:00,Network,Medium,Team C,1.01,0
52700,2025-06-22 03:00:00,Database,Low,Team C,4.47,1
52701,2025-05-13 02:00:00,Application,Medium,Team A,2.98,0
52702,2025-01-16 08:00:00,Application,High,Team C,1.43,0
52703,2025-06-17 07:00:00,Endpoint,Medium,Team C,1.31,0
52704,2025-02-09 22:00:00,Database,Low,Team C,1.67,0
52705,2025-01-11 17:00:00,Endpoint,Low,Team A,0.89,0
52706,2025-03-10 03:00:00,Access,High,Team B,2.41,0
52707,2025-01-20 22:00:00,Application,Medium,Team C,2.32,0
52708,2025-04-11 15:00:00,Application,Low,Team B,1.71,0
52709,2025-06-09 08:00:00,Endpoint,Low,Team C,0.12,0
52710,2025-05-29 17:00:00,Access,Low,Team C,0.27,0
52711,2025-01-12 23:00:00,Network,Low,Team A,0.08,0
52712,2025-03-12 06:00:00,Access,Medium,Team C,2.54,0
52713,2025-06-26 05:00:00,Endpoint,Medium,Team D,1.3,0
52714,2025-03-03 13:00:00,Endpoint,Critical,Team C,6.2,1
52715,2025-04-22 20:00:00,Access,Low,Team B,6.09,1
52716,2025-03-26 15:00:00,Endpoint,Medium,Team D,3.2,1
52717,2025-05-01 16:00:00,Application,Low,Team A,1.17,0
52718,2025-02-07 11:00:00,Endpoint,Medium,Team D,0.76,0
52719,2025-01-18 02:00:00,Network,Low,Team D,0.45,0
52720,2025-01-16 13:00:00,Application,High,Team D,0.53,0
52721,2025-06-24 03:00:00,Database,Medium,Team D,9.28,1
52722,2025-01-21 01:00:00,Application,Low,Team D,1.51,0
52723,2025-01-12 07:00:00,Application,Critical,Team B,0.02,0
52724,2025-03-27 13:00:00,Application,High,Team D,0.09,0
52725,2025-05-28 07:00:00,Access,Low,Team B,1.23,0
52726,2025-05-09 02:00:00,Database,High,Team B,1.17,0
52727,2025-03-15 08:00:00,Network,Critical,Team B,1.04,0
52728,2025-02-04 00:00:00,Application,High,Team A,3.47,1
52729,2025-02-03 04:00:00,Access,Medium,Team D,2.43,0
52730,2025-04-16 14:00:00,Endpoint,Medium,Team C,0.23,0
52731,2025-02-19 15:00:00,Database,Low,Team A,0.9,0
52732,2025-02-09 00:00:00,Network,Low,Team C,1.82,0
52733,2025-04-13 05:00:00,Database,Critical,Team D,0.96,0
52734,2025-04-01 19:00:00,Network,Medium,Team D,0.47,0
52735,2025-04-22 16:00:00,Network,Low,Team C,1.98,0
52736,2025-01-01 22:00:00,Endpoint,Medium,Team B,1.84,0
52737,2025-05-14 11:00:00,Network,Low,Team D,7.35,1
52738,2025-01-19 19:00:00,Endpoint,Low,Team C,1.65,0
52739,2025-01-12 09:00:00,Application,Medium,Team A,4.15,1
52740,2025-02-12 16:00:00,Database,Low,Team C,5.96,1
52741,2025-05-31 15:00:00,Network,Low,Team A,1.14,0
52742,2025-04-23 20:00:00,Endpoint,High,Team A,0.11,0
52743,2025-01-07 21:00:00,Application,Low,Team D,0.31,0
52744,2025-01-13 08:00:00,Database,Low,Team A,1.4,0
52745,2025-03-26 10:00:00,Application,Medium,Team D,4.47,1
52746,2025-02-09 00:00:00,Access,Low,Team C,2.12,0
52747,2025-05-08 02:00:00,Database,Medium,Team B,0.45,0
52748,2025-01-04 23:00:00,Endpoint,Low,Team A,2.41,0
52749,2025-01-24 18:00:00,Network,High,Team D,4.49,1
52750,2025-01-06 20:00:00,Endpoint,Medium,Team B,0.06,0
52751,2025-03-23 10:00:00,Endpoint,Medium,Team A,0.56,0
52752,2025-02-01 22:00:00,Endpoint,Low,Team C,0.33,0
52753,2025-03-09 18:00:00,Database,Low,Team A,3.07,1
52754,2025-02-04 16:00:00,Database,Low,Team C,4.44,1
52755,2025-01-28 05:00:00,Access,Medium,Team C,1.62,0
52756,2025-06-21 21:00:00,Application,Low,Team C,3.77,1
52757,2025-01-06 21:00:00,Endpoint,Low,Team C,2.14,0
52758,2025-05-02 03:00:00,Access,Low,Team D,2.14,0
52759,2025-04-30 21:00:00,Access,Low,Team D,1.73,0
52760,2025-05-27 21:00:00,Database,Medium,Team D,0.1,0
52761,2025-05-24 00:00:00,Application,Low,Team B,5.53,1
52762,2025-02-19 14:00:00,Access,Medium,Team C,0.88,0
52763,2025-05-05 14:00:00,Network,Low,Team A,3.24,1
52764,2025-01-16 23:00:00,Access,Medium,Team B,3.32,1
52765,2025-06-13 16:00:00,Database,Low,Team B,6.75,1
52766,2025-04-02 14:00:00,Endpoint,Medium,Team B,0.79,0
52767,2025-01-24 18:00:00,Database,Low,Team B,11.9,1
52768,2025-04-05 09:00:00,Database,Low,Team A,0.71,0
52769,2025-04-21 02:00:00,Application,Low,Team C,1.2,0
52770,2025-06-05 11:00:00,Network,Medium,Team A,2.45,0
52771,2025-05-05 12:00:00,Network,Low,Team C,0.34,0
52772,2025-02-14 15:00:00,Application,Low,Team B,0.62,0
52773,2025-02-01 17:00:00,Application,Medium,Team B,2.6,0
52774,2025-04-17 16:00:00,Access,Low,Team D,7.33,1
52775,2025-02-08 15:00:00,Network,High,Team D,2.64,0
52776,2025-03-31 08:00:00,Database,High,Team B,3.97,1
52777,2025-03-16 22:00:00,Access,High,Team B,0.08,0
52778,2025-03-31 01:00:00,Network,Critical,Team C,1.72,0
52779,2025-05-17 06:00:00,Endpoint,High,Team B,4.91,1
52780,2025-05-13 03:00:00,Database,High,Team C,2.29,0
52781,2025-06-26 23:00:00,Database,Low,Team B,2.26,0
52782,2025-06-27 11:00:00,Access,Low,Team A,0.45,0
52783,2025-01-19 18:00:00,Network,High,Team B,3.95,1
52784,2025-02-04 01:00:00,Application,Low,Team C,4.01,1
52785,2025-02-09 18:00:00,Endpoint,High,Team C,1.9,0
52786,2025-06-11 21:00:00,Database,High,Team A,1.11,0
52787,2025-06-07 13:00:00,Application,High,Team C,3.48,1
52788,2025-04-17 03:00:00,Application,Low,Team D,1.25,0
52789,2025-05-07 08:00:00,Application,Low,Team A,3.46,1
52790,2025-04-07 22:00:00,Application,Medium,Team B,1.33,0
52791,2025-06-05 19:00:00,Access,Low,Team B,1.73,0
52792,2025-02-20 09:00:00,Database,High,Team B,2.76,0
52793,2025-02-04 12:00:00,Application,High,Team C,0.62,0
52794,2025-06-29 23:00:00,Application,High,Team B,0.57,0
52795,2025-06-17 14:00:00,Network,Medium,Team B,2.2,0
52796,2025-02-11 00:00:00,Database,Medium,Team B,6.15,1
52797,2025-03-07 09:00:00,Endpoint,High,Team D,1.18,0
52798,2025-06-24 20:00:00,Application,Medium,Team D,4.57,1
52799,2025-04-28 05:00:00,Access,High,Team D,1.46,0
52800,2025-05-20 09:00:00,Application,Low,Team B,7.29,1
52801,2025-03-27 00:00:00,Application,Low,Team B,3.14,1
52802,2025-04-24 10:00:00,Application,High,Team C,3.93,1
52803,2025-04-14 07:00:00,Database,Low,Team C,2.28,0
52804,2025-03-05 23:00:00,Database,Low,Team C,4.06,1
52805,2025-04-12 13:00:00,Application,Low,Team C,1.8,0
52806,2025-03-21 23:00:00,Access,Low,Team B,1.68,0
52807,2025-06-03 02:00:00,Endpoint,Low,Team C,4.14,1
52808,2025-02-11 01:00:00,Network,Medium,Team A,0.03,0
52809,2025-05-21 06:00:00,Endpoint,Medium,Team B,1.3,0
52810,2025-05-04 07:00:00,Access,Low,Team B,4.08,1
52811,2025-04-22 08:00:00,Access,Medium,Team A,0.44,0
52812,2025-05-20 10:00:00,Endpoint,Low,Team C,6.34,1
52813,2025-05-24 16:00:00,Endpoint,Low,Team A,2.7,0
52814,2025-05-16 04:00:00,Application,Medium,Team C,2.87,0
52815,2025-06-15 09:00:00,Endpoint,Medium,Team A,2.19,0
52816,2025-04-19 22:00:00,Endpoint,High,Team B,1.19,0
52817,2025-05-02 02:00:00,Application,Medium,Team C,1.24,0
52818,2025-03-27 11:00:00,Access,Medium,Team C,3.65,1
52819,2025-01-21 15:00:00,Database,Medium,Team C,0.3,0
52820,2025-06-19 03:00:00,Application,Low,Team B,1.48,0
52821,2025-02-04 11:00:00,Endpoint,Low,Team C,0.74,0
52822,2025-06-22 13:00:00,Network,High,Team A,8.31,1
52823,2025-06-22 16:00:00,Endpoint,Medium,Team C,0.01,0
52824,2025-04-01 07:00:00,Network,Medium,Team C,0.13,0
52825,2025-06-05 09:00:00,Application,Low,Team B,6.85,1
52826,2025-06-09 16:00:00,Database,Critical,Team A,1.57,0
52827,2025-05-12 01:00:00,Database,Low,Team A,0.3,0
52828,2025-02-12 15:00:00,Network,High,Team A,1.19,0
52829,2025-06-28 07:00:00,Access,Low,Team C,0.78,0
52830,2025-02-04 03:00:00,Network,Low,Team D,4.84,1
52831,2025-03-08 22:00:00,Network,Low,Team D,2.33,0
52832,2025-03-12 12:00:00,Application,Medium,Team C,0.28,0
52833,2025-02-26 18:00:00,Endpoint,Medium,Team B,1.54,0
52834,2025-01-20 02:00:00,Access,Low,Team B,0.29,0
52835,2025-04-05 16:00:00,Network,Low,Team C,2.19,0
52836,2025-06-04 05:00:00,Application,Medium,Team A,2.6,0
52837,2025-06-05 22:00:00,Access,Medium,Team A,1.65,0
52838,2025-05-30 20:00:00,Database,Low,Team C,6.76,1
52839,2025-05-11 07:00:00,Database,Low,Team A,5.78,1
52840,2025-03-27 02:00:00,Application,High,Team A,0.46,0
52841,2025-01-10 23:00:00,Access,Medium,Team D,0.0,0
52842,2025-05-04 19:00:00,Endpoint,High,Team D,2.17,0
52843,2025-06-02 15:00:00,Application,Low,Team C,1.29,0
52844,2025-02-17 09:00:00,Endpoint,High,Team D,0.81,0
52845,2025-04-01 01:00:00,Network,Critical,Team D,4.98,1
52846,2025-02-11 16:00:00,Endpoint,Medium,Team B,7.68,1
52847,2025-03-02 15:00:00,Application,Low,Team C,5.34,1
52848,2025-02-28 02:00:00,Access,Medium,Team B,1.39,0
52849,2025-03-07 01:00:00,Endpoint,Medium,Team D,2.43,0
52850,2025-06-10 00:00:00,Network,Medium,Team D,0.38,0
52851,2025-03-03 05:00:00,Access,Low,Team A,6.03,1
52852,2025-06-28 23:00:00,Database,Medium,Team B,0.67,0
52853,2025-04-16 14:00:00,Database,Medium,Team B,0.43,0
52854,2025-06-24 03:00:00,Access,Medium,Team C,0.12,0
52855,2025-03-21 11:00:00,Application,Medium,Team A,1.6,0
52856,2025-05-30 12:00:00,Endpoint,Medium,Team A,5.93,1
52857,2025-05-05 12:00:00,Endpoint,Low,Team A,0.29,0
52858,2025-04-07 11:00:00,Access,Low,Team D,0.26,0
52859,2025-01-20 08:00:00,Endpoint,Medium,Team D,0.64,0
52860,2025-04-05 09:00:00,Database,Medium,Team D,2.19,0
52861,2025-02-22 09:00:00,Access,Low,Team B,1.59,0
52862,2025-04-02 23:00:00,Endpoint,Low,Team B,0.2,0
52863,2025-02-02 11:00:00,Network,Medium,Team C,1.17,0
52864,2025-05-12 10:00:00,Application,Low,Team A,0.14,0
52865,2025-01-24 03:00:00,Network,Critical,Team D,3.82,1
52866,2025-05-15 08:00:00,Network,Medium,Team D,0.23,0
52867,2025-05-09 20:00:00,Endpoint,Medium,Team A,1.27,0
52868,2025-02-23 01:00:00,Access,Low,Team D,1.43,0
52869,2025-02-20 12:00:00,Database,Medium,Team D,1.51,0
52870,2025-03-20 20:00:00,Access,Low,Team B,1.88,0
52871,2025-02-03 01:00:00,Endpoint,Low,Team B,2.42,0
52872,2025-04-24 07:00:00,Endpoint,Medium,Team D,0.01,0
52873,2025-06-29 18:00:00,Database,Low,Team D,0.06,0
52874,2025-05-09 16:00:00,Network,High,Team B,1.89,0
52875,2025-02-14 06:00:00,Network,Low,Team A,0.4,0
52876,2025-03-18 00:00:00,Access,Low,Team A,3.57,1
52877,2025-01-30 04:00:00,Application,Low,Team D,1.98,0
52878,2025-04-02 05:00:00,Endpoint,High,Team C,7.86,1
52879,2025-01-13 14:00:00,Database,Low,Team C,2.6,0
52880,2025-01-08 07:00:00,Access,Critical,Team D,0.19,0
52881,2025-05-05 15:00:00,Database,Critical,Team A,0.38,0
52882,2025-06-10 17:00:00,Network,Critical,Team C,0.1,0
52883,2025-02-20 02:00:00,Network,Critical,Team B,2.7,0
52884,2025-04-23 03:00:00,Access,Low,Team C,0.27,0
52885,2025-06-24 00:00:00,Application,Medium,Team B,2.18,0
52886,2025-02-20 04:00:00,Network,Low,Team C,1.62,0
52887,2025-02-23 20:00:00,Database,Medium,Team A,2.01,0
52888,2025-06-12 22:00:00,Endpoint,Low,Team D,1.42,0
52889,2025-03-08 09:00:00,Endpoint,Low,Team D,0.03,0
52890,2025-05-29 08:00:00,Application,High,Team D,0.58,0
52891,2025-04-04 06:00:00,Access,Low,Team B,4.33,1
52892,2025-01-24 01:00:00,Application,Medium,Team D,5.3,1
52893,2025-04-11 17:00:00,Database,Medium,Team C,0.2,0
52894,2025-04-27 08:00:00,Application,Medium,Team A,6.1,1
52895,2025-06-13 21:00:00,Endpoint,Low,Team D,2.22,0
52896,2025-05-13 05:00:00,Network,Low,Team B,5.12,1
52897,2025-01-29 00:00:00,Network,High,Team B,1.03,0
52898,2025-04-11 14:00:00,Access,Low,Team A,0.21,0
52899,2025-04-19 09:00:00,Database,Low,Team A,0.72,0
52900,2025-05-22 20:00:00,Access,Low,Team B,2.34,0
52901,2025-03-12 09:00:00,Application,High,Team A,3.17,1
52902,2025-06-14 16:00:00,Application,Low,Team C,0.1,0
52903,2025-02-25 15:00:00,Application,Low,Team C,1.33,0
52904,2025-02-17 05:00:00,Database,Low,Team D,0.13,0
52905,2025-06-28 09:00:00,Network,Low,Team D,3.98,1
52906,2025-06-20 00:00:00,Endpoint,Medium,Team B,1.29,0
52907,2025-03-31 21:00:00,Endpoint,Critical,Team B,4.93,1
52908,2025-05-17 07:00:00,Application,Low,Team C,0.16,0
52909,2025-02-26 00:00:00,Application,Low,Team A,0.8,0
52910,2025-04-17 19:00:00,Application,High,Team D,2.26,0
52911,2025-03-24 12:00:00,Database,Low,Team A,0.7,0
52912,2025-01-03 12:00:00,Endpoint,Low,Team D,3.68,1
52913,2025-05-23 05:00:00,Access,Medium,Team D,8.66,1
52914,2025-03-20 19:00:00,Network,Low,Team B,0.66,0
52915,2025-03-08 15:00:00,Access,Low,Team A,0.9,0
52916,2025-05-20 20:00:00,Network,Medium,Team B,6.84,1
52917,2025-03-22 18:00:00,Database,Low,Team A,0.89,0
52918,2025-03-08 21:00:00,Network,Low,Team A,1.62,0
52919,2025-02-02 00:00:00,Database,Low,Team D,2.93,0
52920,2025-02-15 04:00:00,Endpoint,Low,Team A,1.15,0
52921,2025-01-09 14:00:00,Network,Critical,Team D,0.93,0
52922,2025-03-21 03:00:00,Application,Medium,Team D,1.37,0
52923,2025-04-19 07:00:00,Application,Low,Team D,3.02,1
52924,2025-04-07 20:00:00,Database,Low,Team C,0.75,0
52925,2025-02-01 14:00:00,Endpoint,Medium,Team D,0.86,0
52926,2025-05-31 00:00:00,Database,Medium,Team B,0.42,0
52927,2025-03-09 18:00:00,Access,Low,Team A,2.42,0
52928,2025-01-06 05:00:00,Access,High,Team A,4.59,1
52929,2025-04-07 09:00:00,Access,High,Team C,0.41,0
52930,2025-05-19 05:00:00,Application,Medium,Team C,0.07,0
52931,2025-04-18 00:00:00,Access,Medium,Team C,0.96,0
52932,2025-02-14 13:00:00,Network,Medium,Team B,1.06,0
52933,2025-06-14 06:00:00,Access,Medium,Team D,2.08,0
52934,2025-05-14 03:00:00,Application,Low,Team C,0.18,0
52935,2025-05-02 20:00:00,Network,Low,Team C,3.45,1
52936,2025-05-27 05:00:00,Endpoint,Low,Team A,1.71,0
52937,2025-01-27 19:00:00,Database,High,Team A,1.58,0
52938,2025-06-18 10:00:00,Database,Low,Team C,0.76,0
52939,2025-02-01 04:00:00,Network,High,Team A,0.91,0
52940,2025-06-08 04:00:00,Network,Medium,Team A,0.11,0
52941,2025-06-05 16:00:00,Database,Low,Team D,2.8,0
52942,2025-03-17 16:00:00,Database,High,Team C,1.86,0
52943,2025-03-15 21:00:00,Network,Low,Team C,7.5,1
52944,2025-02-14 16:00:00,Database,Low,Team D,0.87,0
52945,2025-06-18 17:00:00,Endpoint,Medium,Team C,2.19,0
52946,2025-06-02 00:00:00,Access,High,Team C,5.04,1
52947,2025-04-25 12:00:00,Access,Low,Team D,2.49,0
52948,2025-01-22 16:00:00,Endpoint,High,Team D,0.08,0
52949,2025-06-24 15:00:00,Access,Low,Team C,2.0,0
52950,2025-01-04 12:00:00,Access,Low,Team A,1.58,0
52951,2025-02-14 03:00:00,Access,Low,Team D,1.38,0
52952,2025-05-05 23:00:00,Application,Low,Team D,1.61,0
52953,2025-01-18 07:00:00,Endpoint,High,Team B,1.23,0
52954,2025-06-29 20:00:00,Database,High,Team A,2.35,0
52955,2025-06-12 13:00:00,Network,Medium,Team C,0.03,0
52956,2025-02-25 22:00:00,Endpoint,Critical,Team B,0.42,0
52957,2025-04-12 15:00:00,Endpoint,Low,Team B,0.91,0
52958,2025-05-13 22:00:00,Application,Medium,Team B,1.21,0
52959,2025-05-11 20:00:00,Application,Low,Team A,0.28,0
52960,2025-04-14 20:00:00,Access,Low,Team D,3.43,1
52961,2025-04-28 05:00:00,Application,Medium,Team C,5.3,1
52962,2025-02-14 23:00:00,Database,Medium,Team A,2.78,0
52963,2025-06-01 02:00:00,Database,Low,Team B,5.29,1
52964,2025-01-24 17:00:00,Access,Critical,Team A,2.72,0
52965,2025-06-26 15:00:00,Application,Medium,Team C,1.16,0
52966,2025-01-13 20:00:00,Access,Medium,Team A,1.0,0
52967,2025-06-21 09:00:00,Network,Low,Team B,0.36,0
52968,2025-04-30 16:00:00,Application,Medium,Team B,0.18,0
52969,2025-02-19 13:00:00,Application,Medium,Team D,0.5,0
52970,2025-05-03 10:00:00,Application,Medium,Team A,1.52,0
52971,2025-06-10 18:00:00,Application,Medium,Team C,0.29,0
52972,2025-03-18 15:00:00,Database,Low,Team D,6.04,1
52973,2025-01-07 09:00:00,Access,High,Team D,0.49,0
52974,2025-01-05 13:00:00,Database,Low,Team C,3.59,1
52975,2025-01-15 01:00:00,Access,Medium,Team C,3.42,1
